spike_timestep,spike_class,amplitude,firing_rate
11339657.0,0,2,5
11340464.0,0,2,5
11340629.0,0,2,5
11341380.0,0,2,5
11342371.0,2,2,5
11342826.0,2,2,5
11344087.0,1,2,5
11344341.0,1,2,5
11345295.0,1,2,5
11346765.0,1,2,5
11348301.0,0,2,5
11348938.0,2,2,5
11350815.0,0,2,5
11351099.0,0,2,5
11351457.0,1,2,5
11352312.0,2,2,5
11354053.0,0,2,5
11355935.0,0,2,5
11356757.0,0,2,5
11357053.0,0,2,5
11357544.0,0,2,5
11358380.0,0,2,5
11360082.0,1,2,5
11363428.0,0,2,5
11363740.0,0,2,5
11366593.0,0,2,5
11368093.0,0,2,5
11371226.0,0,2,5
11371888.0,1,2,5
11372302.0,0,2,5
11373442.0,0,2,5
11374581.0,0,2,5
11375587.0,0,2,5
11376678.0,0,2,5
11377275.0,0,2,5
11377880.0,0,2,5
11380012.0,0,2,5
11380736.0,0,2,5
11381494.0,0,2,5
11381953.0,1,2,5
11382772.0,2,2,5
11383708.0,0,2,5
11384227.0,0,2,5
11384551.0,1,2,5
11384716.0,2,2,5
11385129.0,0,2,5
11385251.0,0,2,5
11386388.0,1,2,5
11386954.0,0,2,5
11387316.0,0,2,5
11389564.0,0,2,5
11391167.0,0,2,5
11392018.0,2,2,5
11392187.0,1,2,5
11393959.0,2,2,5
11394091.0,0,2,5
11395680.0,0,2,5
11395917.0,0,2,5
11396536.0,0,2,5
11397565.0,2,2,5
11397718.0,0,2,5
11399247.0,0,2,5
11399479.0,0,2,5
11399869.0,0,2,5
11400192.0,0,2,5
11400737.0,0,2,5
11401189.0,0,2,5
11402422.0,2,2,5
11403601.0,0,2,5
11404277.0,0,2,5
11405832.0,1,2,5
11406452.0,2,2,5
11407358.0,2,2,5
11408808.0,0,2,5
11409376.0,0,2,5
11409960.0,0,2,5
11410134.0,0,2,5
11412040.0,2,2,5
11413413.0,0,2,5
11414207.0,0,2,5
11414289.0,0,2,5
11414413.0,0,2,5
11414804.0,0,2,5
11415288.0,0,2,5
11416614.0,0,2,5
11417500.0,0,2,5
11417994.0,0,2,5
11419600.0,0,2,5
11419917.0,2,2,5
11420435.0,0,2,5
11420731.0,1,2,5
11422268.0,2,2,5
11423193.0,0,2,5
11423762.0,1,2,5
11423909.0,0,2,5
11425203.0,0,2,5
11425591.0,0,2,5
11425864.0,0,2,5
11427253.0,0,2,5
11427424.0,0,2,5
11427927.0,1,2,5
11428111.0,1,2,5
11428603.0,1,2,5
11428702.0,0,2,5
11429531.0,1,2,5
11430019.0,2,2,5
11430445.0,0,2,5
11431016.0,0,2,5
11431923.0,0,2,5
11432809.0,0,2,5
11433067.0,0,2,5
11433288.0,0,2,5
11433574.0,0,2,5
11436851.0,1,2,5
11437432.0,0,2,5
11439390.0,0,2,5
11439492.0,0,2,5
11439857.0,1,2,5
11441878.0,0,2,5
11442046.0,0,2,5
11442241.0,2,2,5
11442831.0,0,2,5
11443293.0,0,2,5
11443893.0,0,2,5
11444021.0,2,2,5
11444239.0,0,2,5
11444444.0,0,2,5
11444915.0,0,2,5
11446501.0,0,2,5
11447202.0,0,2,5
11447640.0,0,2,5
11448561.0,0,2,5
11450350.0,0,2,5
11450763.0,0,2,5
11451260.0,0,2,5
11451915.0,1,2,5
11452067.0,0,2,5
11453276.0,0,2,5
11453887.0,0,2,5
11454132.0,1,2,5
11454477.0,0,2,5
11455186.0,0,2,5
11455628.0,1,2,5
11456087.0,1,2,5
11456196.0,0,2,5
11457437.0,0,2,5
11457842.0,0,2,5
11458183.0,0,2,5
11460207.0,1,2,5
11461152.0,1,2,5
11463583.0,0,2,5
11464380.0,0,2,5
11465414.0,0,2,5
11467605.0,1,2,5
11467702.0,0,2,5
11468146.0,1,2,5
11469524.0,0,2,5
11470065.0,0,2,5
11470258.0,0,2,5
11470580.0,0,2,5
11470730.0,0,2,5
11471577.0,2,2,5
11476295.0,0,2,5
11477046.0,2,2,5
11479129.0,0,2,5
11479760.0,0,2,5
11480786.0,1,2,5
11481336.0,0,2,5
11481906.0,0,2,5
11482525.0,2,2,5
11482742.0,0,2,5
11483933.0,0,2,5
11484674.0,0,2,5
11485465.0,0,2,5
11486023.0,0,2,5
11486272.0,2,2,5
11486624.0,0,2,5
11486917.0,1,2,5
11487704.0,2,2,5
11488406.0,0,2,5
11489573.0,0,2,5
11493352.0,0,2,5
11495007.0,0,2,5
11496020.0,0,2,5
11496489.0,0,2,5
11497273.0,0,2,5
11499062.0,0,2,5
11501386.0,2,2,5
11502030.0,2,2,5
11502599.0,0,2,5
11503556.0,0,2,5
11507789.0,1,2,5
11508119.0,0,2,5
11508274.0,2,2,5
11509876.0,0,2,5
11514445.0,0,2,5
11514777.0,0,2,5
11517060.0,0,2,5
11517586.0,2,2,5
11519358.0,0,2,5
11519870.0,1,2,5
11520230.0,0,3,0.5
11521479.0,0,3,0.5
11522918.0,0,3,0.5
11523392.0,0,3,0.5
11523659.0,0,3,0.5
11524047.0,0,3,0.5
11524315.0,0,3,0.5
11525115.0,0,3,0.5
11526120.0,0,3,0.5
11530180.0,0,3,0.5
11530550.0,0,3,0.5
11530634.0,0,3,0.5
11530749.0,0,3,0.5
11531578.0,1,3,0.5
11534452.0,0,3,0.5
11535435.0,0,3,0.5
11540836.0,0,3,0.5
11542225.0,0,3,0.5
11543404.0,0,3,0.5
11543682.0,0,3,0.5
11544303.0,0,3,0.5
11545542.0,0,3,0.5
11547347.0,0,3,0.5
11549186.0,0,3,0.5
11549849.0,0,3,0.5
11550396.0,0,3,0.5
11552933.0,0,3,0.5
11554802.0,0,3,0.5
11555453.0,0,3,0.5
11557924.0,0,3,0.5
11559492.0,0,3,0.5
11559584.0,0,3,0.5
11559866.0,0,3,0.5
11561170.0,0,3,0.5
11563469.0,0,3,0.5
11565508.0,0,3,0.5
11565952.0,0,3,0.5
11567240.0,0,3,0.5
11568047.0,0,3,0.5
11568279.0,0,3,0.5
11569308.0,0,3,0.5
11573185.0,0,3,0.5
11573940.0,0,3,0.5
11578086.0,0,3,0.5
11578249.0,0,3,0.5
11579168.0,0,3,0.5
11582720.0,0,3,0.5
11586133.0,0,3,0.5
11587931.0,0,3,0.5
11588289.0,0,3,0.5
11589561.0,0,3,0.5
11589821.0,0,3,0.5
11590947.0,0,3,0.5
11591146.0,0,3,0.5
11592193.0,0,3,0.5
11594986.0,0,3,0.5
11595271.0,0,3,0.5
11596351.0,0,3,0.5
11599258.0,0,3,0.5
11599408.0,0,3,0.5
11599763.0,0,3,0.5
11602556.0,0,3,0.5
11602707.0,0,3,0.5
11607167.0,0,3,0.5
11607329.0,0,3,0.5
11607990.0,0,3,0.5
11610210.0,0,3,0.5
11610334.0,0,3,0.5
11612614.0,0,3,0.5
11613202.0,0,3,0.5
11613355.0,0,3,0.5
11614529.0,0,3,0.5
11615399.0,0,3,0.5
11616861.0,0,3,0.5
11620052.0,0,3,0.5
11624511.0,0,3,0.5
11627257.0,0,3,0.5
11627425.0,0,3,0.5
11629201.0,0,3,0.5
11629463.0,0,3,0.5
11630213.0,0,3,0.5
11631507.0,0,3,0.5
11632509.0,0,3,0.5
11635401.0,0,3,0.5
11635485.0,0,3,0.5
11640431.0,0,3,0.5
11641288.0,0,3,0.5
11642973.0,0,3,0.5
11644334.0,0,3,0.5
11645583.0,0,3,0.5
11646756.0,0,3,0.5
11647722.0,0,3,0.5
11648543.0,1,3,0.5
11651559.0,0,3,0.5
11652482.0,0,3,0.5
11652974.0,0,3,0.5
11658133.0,0,3,0.5
11659891.0,0,3,0.5
11660907.0,0,3,0.5
11661522.0,0,3,0.5
11663446.0,0,3,0.5
11668510.0,0,3,0.5
11669683.0,1,3,0.5
11669851.0,0,3,0.5
11669960.0,0,3,0.5
11673298.0,0,3,0.5
11673788.0,2,3,0.5
11674170.0,0,3,0.5
11675539.0,0,3,0.5
11679250.0,0,3,0.5
11679690.0,0,3,0.5
11679826.0,0,3,0.5
11680090.0,0,3,0.5
11680285.0,0,3,0.5
11680443.0,0,3,0.5
11685188.0,0,3,0.5
11685818.0,0,3,0.5
11687417.0,0,3,0.5
11687971.0,0,3,0.5
11688169.0,0,3,0.5
11691372.0,0,3,0.5
11691801.0,0,3,0.5
11693541.0,0,3,0.5
11695164.0,0,3,0.5
11697873.0,0,3,0.5
11697961.0,0,3,0.5
11700874.0,1,3,0.5
11702344.0,0,3,0.5
11703455.0,0,3,0.5
11703541.0,0,3,0.5
11705699.0,0,3,0.5
11706368.0,0,3,0.5
11708622.0,0,3,0.5
11710022.0,0,3,0.5
11710456.0,0,3,0.5
11712611.0,0,3,0.5
11712890.0,0,3,0.5
11713836.0,0,3,0.5
11714109.0,0,3,0.5
11715204.0,0,3,0.5
11721645.0,0,3,0.5
11722066.0,0,3,0.5
11723969.0,0,3,0.5
11724980.0,0,3,0.5
11725353.0,0,3,0.5
11727087.0,0,3,0.5
11728755.0,0,3,0.5
11730301.0,0,3,0.5
11730464.0,0,3,0.5
11731259.0,0,3,0.5
11731551.0,0,3,0.5
11732165.0,0,3,0.5
11732557.0,0,3,0.5
11732785.0,0,3,0.5
11736337.0,0,3,0.5
11738023.0,0,3,0.5
11738375.0,0,3,0.5
11739395.0,0,3,0.5
11739489.0,0,3,0.5
11744266.0,0,3,0.5
11744472.0,0,3,0.5
11747010.0,0,3,0.5
11748943.0,0,3,0.5
11750417.0,0,3,0.5
11751265.0,0,3,0.5
11752509.0,0,3,0.5
11756669.0,0,3,0.5
11757103.0,0,3,0.5
11759249.0,0,3,0.5
11760016.0,2,3,0.5
11760702.0,0,3,0.5
11767071.0,0,3,0.5
11767209.0,0,3,0.5
11772334.0,0,3,0.5
11773555.0,0,3,0.5
11775249.0,0,3,0.5
11777514.0,0,3,0.5
11779442.0,0,3,0.5
11781077.0,0,3,0.5
11781386.0,0,3,0.5
11782619.0,0,3,0.5
11784274.0,0,3,0.5
11785583.0,0,3,0.5
11786323.0,0,3,0.5
11788268.0,1,3,0.5
11789589.0,0,3,0.5
11790354.0,0,3,0.5
11791070.0,1,3,0.5
11791690.0,0,3,0.5
11793360.0,0,3,0.5
11795245.0,0,3,0.5
11796425.0,0,3,0.5
11800051.0,0,3,0.5
11800850.0,1,3,0.5
11803406.0,0,3,0.5
11804207.0,0,3,0.5
11804307.0,0,3,0.5
11808727.0,1,3,0.5
11809483.0,0,3,0.5
11810804.0,0,3,0.5
11811265.0,0,3,0.5
11813430.0,0,3,0.5
11814445.0,0,3,0.5
11816709.0,0,3,0.5
11817742.0,0,3,0.5
11820999.0,0,3,0.5
11821744.0,0,3,0.5
11824059.0,0,3,0.5
11827588.0,0,3,0.5
11828261.0,0,3,0.5
11830010.0,0,3,0.5
11830732.0,0,3,0.5
11833184.0,0,3,0.5
11836480.0,0,3,0.5
11837164.0,0,3,0.5
11839450.0,2,3,0.5
11840590.0,0,3,0.5
11842567.0,0,3,0.5
11843411.0,0,3,0.5
11843591.0,0,3,0.5
11844580.0,0,3,0.5
11846055.0,0,3,0.5
11847035.0,0,3,0.5
11847165.0,0,3,0.5
11847375.0,0,3,0.5
11848394.0,0,3,0.5
11850837.0,0,3,0.5
11851533.0,0,3,0.5
11852221.0,0,3,0.5
11852475.0,0,3,0.5
11858088.0,0,3,0.5
11859093.0,0,3,0.5
11859625.0,0,3,0.5
11862381.0,0,3,0.5
11862767.0,0,3,0.5
11863512.0,0,3,0.5
11868111.0,1,3,0.5
11869611.0,0,3,0.5
11871410.0,0,3,0.5
11873006.0,0,3,0.5
11877315.0,0,3,0.5
11878101.0,0,3,0.5
11878431.0,0,3,0.5
11880895.0,0,3,0.5
11882053.0,0,3,0.5
11883214.0,0,3,0.5
11883983.0,0,3,0.5
11884124.0,0,3,0.5
11884357.0,0,3,0.5
11884478.0,0,3,0.5
11885258.0,0,3,0.5
11885493.0,0,3,0.5
11885949.0,0,3,0.5
11887306.0,0,3,0.5
11888104.0,0,3,0.5
11888911.0,1,3,0.5
11889257.0,0,3,0.5
11890074.0,0,3,0.5
11890364.0,0,3,0.5
11891348.0,0,3,0.5
11894988.0,0,3,0.5
11895344.0,0,3,0.5
11896411.0,0,3,0.5
11897167.0,0,3,0.5
11897345.0,0,3,0.5
11899607.0,1,3,0.5
11900540.0,0,3,0.5
11901630.0,0,3,0.5
11902124.0,0,3,0.5
11902281.0,0,3,0.5
11903193.0,0,3,0.5
11903418.0,0,3,0.5
11907447.0,0,3,0.5
11908315.0,0,3,0.5
11909208.0,0,3,0.5
11909850.0,0,3,0.5
11910746.0,0,3,0.5
11910869.0,0,3,0.5
11911987.0,0,3,0.5
11914592.0,0,3,0.5
11917011.0,0,3,0.5
11917636.0,0,3,0.5
11918250.0,0,3,0.5
11926252.0,0,3,0.5
11926984.0,0,3,0.5
11931643.0,0,3,0.5
11934616.0,0,3,0.5
11937061.0,0,3,0.5
11940306.0,1,3,0.5
11940595.0,0,3,0.5
11941083.0,0,3,0.5
11941493.0,0,3,0.5
11942501.0,0,3,0.5
11944058.0,0,3,0.5
11949541.0,0,3,0.5
11952274.0,0,3,0.5
11955124.0,0,3,0.5
11955689.0,0,3,0.5
11956000.0,0,3,0.5
11957945.0,0,3,0.5
11959188.0,0,3,0.5
11959987.0,0,3,0.5
11961841.0,0,3,0.5
11962458.0,0,3,0.5
11962569.0,0,3,0.5
11963356.0,0,3,0.5
11966535.0,0,3,0.5
11969285.0,0,3,0.5
11969767.0,0,3,0.5
11972061.0,0,3,0.5
11972592.0,0,3,0.5
11973079.0,0,3,0.5
11974521.0,0,3,0.5
11980496.0,0,3,0.5
11981388.0,0,3,0.5
11983864.0,0,3,0.5
11986935.0,0,3,0.5
11988394.0,0,3,0.5
11990014.0,0,3,0.5
11992297.0,0,3,0.5
11992542.0,0,3,0.5
11992723.0,0,3,0.5
11993425.0,0,3,0.5
11995205.0,0,3,0.5
11995994.0,0,3,0.5
11997157.0,0,3,0.5
11998291.0,2,3,0.5
11998552.0,0,3,0.5
11999174.0,0,3,0.5
11999434.0,0,3,0.5
12000396.0,0,3,0.5
12001319.0,0,3,0.5
12002140.0,0,3,0.5
12003159.0,0,3,0.5
12004211.0,0,3,0.5
12004911.0,0,3,0.5
12006047.0,0,3,0.5
12006435.0,0,3,0.5
12006858.0,0,3,0.5
12007794.0,0,3,0.5
12009393.0,0,3,0.5
12010791.0,0,3,0.5
12012992.0,0,3,0.5
12013171.0,0,3,0.5
12015185.0,0,3,0.5
12016695.0,0,3,0.5
12017415.0,1,3,0.5
12018883.0,0,3,0.5
12019121.0,0,3,0.5
12021089.0,2,3,0.5
12021831.0,0,3,0.5
12022749.0,0,3,0.5
12023019.0,0,3,0.5
12023304.0,0,3,0.5
12023925.0,0,3,0.5
12024655.0,0,3,0.5
12025762.0,0,3,0.5
12026757.0,0,3,0.5
12028640.0,0,3,0.5
12029679.0,0,3,0.5
12029780.0,0,3,0.5
12031351.0,0,3,0.5
12031712.0,0,3,0.5
12031810.0,0,3,0.5
12032455.0,0,3,0.5
12034300.0,1,3,0.5
12035290.0,0,3,0.5
12037148.0,0,3,0.5
12037346.0,0,3,0.5
12040166.0,0,3,0.5
12043657.0,0,3,0.5
12044153.0,0,3,0.5
12044594.0,0,3,0.5
12045227.0,0,3,0.5
12047077.0,0,3,0.5
12047191.0,0,3,0.5
12049880.0,0,3,0.5
12050396.0,0,3,0.5
12051907.0,0,3,0.5
12055551.0,0,3,0.5
12056089.0,0,3,0.5
12057175.0,0,3,0.5
12057282.0,0,3,0.5
12057578.0,0,3,0.5
12059214.0,0,3,0.5
12060579.0,0,3,0.5
12061311.0,0,3,0.5
12061771.0,0,3,0.5
12063887.0,0,3,0.5
12065113.0,0,3,0.5
12065787.0,0,3,0.5
12066068.0,0,3,0.5
12066822.0,0,3,0.5
12067138.0,0,3,0.5
12067947.0,0,3,0.5
12068732.0,0,3,0.5
12070872.0,0,3,0.5
12074837.0,0,3,0.5
12078531.0,0,3,0.5
12079350.0,0,3,0.5
12079645.0,0,3,0.5
12079895.0,0,3,0.5
12080159.0,0,3,0.5
12085813.0,0,3,0.5
12086138.0,0,3,0.5
12086490.0,2,3,0.5
12088696.0,0,3,0.5
12088799.0,0,3,0.5
12089153.0,0,3,0.5
12090191.0,0,3,0.5
12091631.0,0,3,0.5
12092404.0,0,3,0.5
12096079.0,0,3,0.5
12096158.0,0,3,0.5
12096392.0,0,3,0.5
12096714.0,0,3,0.5
12098267.0,0,3,0.5
12101537.0,0,3,0.5
12102812.0,0,3,0.5
12103948.0,0,3,0.5
12106362.0,0,3,0.5
12106818.0,0,3,0.5
12107782.0,0,3,0.5
12111611.0,0,3,0.5
12111799.0,0,3,0.5
12112100.0,0,3,0.5
12112207.0,0,3,0.5
12114297.0,0,3,0.5
12115677.0,0,3,0.5
12116714.0,0,3,0.5
12117867.0,0,3,0.5
12118228.0,2,3,0.5
12119295.0,0,3,0.5
12120134.0,0,3,0.5
12120462.0,0,3,0.5
12122178.0,0,3,0.5
12123686.0,0,3,0.5
12124167.0,0,3,0.5
12124838.0,0,3,0.5
12125546.0,0,3,0.5
12125729.0,0,3,0.5
12126953.0,0,3,0.5
12127642.0,0,3,0.5
12128479.0,0,3,0.5
12131059.0,0,3,0.5
12131764.0,0,3,0.5
12131933.0,0,3,0.5
12133222.0,0,3,0.5
12133699.0,0,3,0.5
12136594.0,0,3,0.5
12136720.0,0,3,0.5
12138460.0,0,3,0.5
12138817.0,0,3,0.5
12140271.0,0,3,0.5
12140952.0,0,3,0.5
12143026.0,0,3,0.5
12143181.0,0,3,0.5
12144881.0,0,3,0.5
12145530.0,0,3,0.5
12146187.0,0,3,0.5
12147461.0,0,3,0.5
12149116.0,0,3,0.5
12150064.0,1,3,0.5
12150438.0,0,3,0.5
12150673.0,0,3,0.5
12150774.0,0,3,0.5
12154221.0,0,3,0.5
12156736.0,0,3,0.5
12157170.0,0,3,0.5
12158200.0,0,3,0.5
12158509.0,0,3,0.5
12160249.0,0,3,0.5
12160348.0,0,3,0.5
12160552.0,0,3,0.5
12161792.0,0,3,0.5
12163227.0,0,3,0.5
12165262.0,0,3,0.5
12167852.0,0,3,0.5
12168575.0,0,3,0.5
12168934.0,0,3,0.5
12169532.0,0,3,0.5
12170668.0,0,3,0.5
12171973.0,0,3,0.5
12172454.0,0,3,0.5
12172998.0,0,3,0.5
12173250.0,0,3,0.5
12174969.0,0,3,0.5
12175846.0,0,3,0.5
12178723.0,0,3,0.5
12181504.0,0,3,0.5
12181764.0,0,3,0.5
12182193.0,0,3,0.5
12183738.0,0,3,0.5
12187787.0,0,3,0.5
12189913.0,0,3,0.5
12190151.0,0,3,0.5
12194266.0,0,3,0.5
12196975.0,0,3,0.5
12199412.0,0,3,0.5
12203477.0,0,3,0.5
12204531.0,0,3,0.5
12204901.0,0,3,0.5
12205259.0,0,3,0.5
12206076.0,0,3,0.5
12207930.0,0,3,0.5
12208041.0,0,3,0.5
12208722.0,0,3,0.5
12210070.0,2,3,0.5
12210552.0,0,3,0.5
12212477.0,0,3,0.5
12213007.0,0,3,0.5
12215536.0,0,3,0.5
12215845.0,0,3,0.5
12216909.0,0,3,0.5
12217178.0,2,3,0.5
12217329.0,0,3,0.5
12218800.0,0,3,0.5
12219310.0,0,3,0.5
12220098.0,0,3,0.5
12222466.0,0,3,0.5
12223835.0,0,3,0.5
12225328.0,0,3,0.5
12227124.0,0,3,0.5
12229097.0,0,3,0.5
12231895.0,0,3,0.5
12232368.0,0,3,0.5
12232510.0,1,3,0.5
12234063.0,0,3,0.5
12234161.0,0,3,0.5
12234750.0,0,3,0.5
12235494.0,0,3,0.5
12236873.0,0,3,0.5
12238746.0,0,3,0.5
12243416.0,0,3,0.5
12243875.0,0,3,0.5
12244328.0,0,3,0.5
12244407.0,0,3,0.5
12245377.0,0,3,0.5
12248295.0,0,3,0.5
12248997.0,0,3,0.5
12255317.0,0,3,0.5
12257774.0,0,3,0.5
12259876.0,0,3,0.5
12261216.0,0,3,0.5
12262250.0,0,3,0.5
12267764.0,0,3,0.5
12268215.0,0,3,0.5
12268871.0,0,3,0.5
12269400.0,0,3,0.5
12271336.0,1,3,0.5
12272445.0,0,3,0.5
12273028.0,0,3,0.5
12273629.0,0,3,0.5
12275487.0,0,3,0.5
12277737.0,0,3,0.5
12280169.0,0,3,0.5
12281874.0,0,3,0.5
12284206.0,0,3,0.5
12284803.0,0,3,0.5
12285621.0,0,3,0.5
12285954.0,0,3,0.5
12288341.0,0,3,0.5
12288643.0,0,3,0.5
12288826.0,0,3,0.5
12290461.0,0,3,0.5
12291317.0,0,3,0.5
12291461.0,0,3,0.5
12293851.0,0,3,0.5
12295607.0,2,3,0.5
12295736.0,0,3,0.5
12296783.0,0,3,0.5
12297467.0,0,3,0.5
12299256.0,0,3,0.5
12299886.0,0,3,0.5
12301433.0,0,3,0.5
12301550.0,0,3,0.5
12301933.0,0,3,0.5
12305652.0,0,3,0.5
12306230.0,0,3,0.5
12306905.0,0,3,0.5
12307185.0,0,3,0.5
12309745.0,0,3,0.5
12310176.0,0,3,0.5
12311779.0,0,3,0.5
12311973.0,0,3,0.5
12312500.0,0,3,0.5
12313844.0,0,3,0.5
12314486.0,0,3,0.5
12315632.0,0,3,0.5
12316535.0,1,3,0.5
12317293.0,0,3,0.5
12317697.0,2,3,0.5
12318749.0,0,3,0.5
12319264.0,0,3,0.5
12319594.0,0,3,0.5
12321204.0,0,3,0.5
12321834.0,0,3,0.5
12322012.0,0,3,0.5
12322214.0,0,3,0.5
12323106.0,0,3,0.5
12323315.0,0,3,0.5
12323919.0,0,3,0.5
12324717.0,0,3,0.5
12324980.0,0,3,0.5
12326644.0,0,3,0.5
12327368.0,0,3,0.5
12329800.0,0,3,0.5
12331383.0,0,3,0.5
12331695.0,0,3,0.5
12332335.0,0,3,0.5
12334990.0,0,3,0.5
12335594.0,0,3,0.5
12335971.0,0,3,0.5
12337325.0,0,3,0.5
12338276.0,0,3,0.5
12341000.0,0,3,0.5
12341128.0,0,3,0.5
12342930.0,0,3,0.5
12343045.0,0,3,0.5
12343654.0,0,3,0.5
12345553.0,0,3,0.5
12349163.0,2,3,0.5
12351935.0,0,3,0.5
12352253.0,0,3,0.5
12352514.0,0,3,0.5
12355473.0,0,3,0.5
12357280.0,0,3,0.5
12357801.0,0,3,0.5
12358728.0,0,3,0.5
12359837.0,0,3,0.5
12362524.0,1,3,0.5
12362706.0,0,3,0.5
12365324.0,0,3,0.5
12367187.0,0,3,0.5
12367630.0,0,3,0.5
12368114.0,0,3,0.5
12369279.0,0,3,0.5
12375170.0,0,3,0.5
12376078.0,0,3,0.5
12376916.0,0,3,0.5
12377648.0,0,3,0.5
12378189.0,0,3,0.5
12378472.0,0,3,0.5
12380214.0,0,3,0.5
12381137.0,0,3,0.5
12385076.0,0,3,0.5
12386721.0,0,3,0.5
12388168.0,0,3,0.5
12388442.0,0,3,0.5
12389628.0,0,3,0.5
12390930.0,0,3,0.5
12391616.0,1,3,0.5
12392587.0,0,3,0.5
12392826.0,0,3,0.5
12394342.0,0,3,0.5
12394693.0,0,3,0.5
12395124.0,0,3,0.5
12395689.0,0,3,0.5
12396589.0,0,3,0.5
12398338.0,0,3,0.5
12404610.0,0,3,0.5
12406433.0,0,3,0.5
12406564.0,0,3,0.5
12409006.0,0,3,0.5
12409241.0,0,3,0.5
12409433.0,0,3,0.5
12411277.0,0,3,0.5
12412248.0,0,3,0.5
12413112.0,0,3,0.5
12413343.0,0,3,0.5
12413988.0,0,3,0.5
12414224.0,0,3,0.5
12415475.0,0,3,0.5
12415926.0,0,3,0.5
12416330.0,0,3,0.5
12417946.0,1,3,0.5
12420881.0,0,3,0.5
12421067.0,0,3,0.5
12421339.0,0,3,0.5
12421613.0,0,3,0.5
12422036.0,0,3,0.5
12422215.0,0,3,0.5
12422696.0,0,3,0.5
12423042.0,0,3,0.5
12423455.0,0,3,0.5
12426069.0,0,3,0.5
12427794.0,0,3,0.5
12428240.0,0,3,0.5
12429290.0,0,3,0.5
12432108.0,0,3,0.5
12433613.0,0,3,0.5
12434080.0,0,3,0.5
12435510.0,0,3,0.5
12437030.0,0,3,0.5
12439053.0,0,3,0.5
12440398.0,0,3,0.5
12440839.0,0,3,0.5
12441426.0,0,3,0.5
12442547.0,0,3,0.5
12443126.0,0,3,0.5
12446351.0,1,3,0.5
12448905.0,0,3,0.5
12449648.0,0,3,0.5
12449823.0,0,3,0.5
12451104.0,0,3,0.5
12451257.0,0,3,0.5
12452712.0,0,3,0.5
12455133.0,0,3,0.5
12456692.0,0,3,0.5
12457289.0,0,3,0.5
12458137.0,0,3,0.5
12459742.0,0,3,0.5
12460799.0,0,3,0.5
12461015.0,0,3,0.5
12461838.0,0,3,0.5
12463972.0,0,3,0.5
12465076.0,0,3,0.5
12466140.0,0,3,0.5
12466841.0,0,3,0.5
12470499.0,0,3,0.5
12471868.0,0,3,0.5
12472760.0,0,3,0.5
12473224.0,0,3,0.5
12473604.0,0,3,0.5
12473769.0,0,3,0.5
12474060.0,0,3,0.5
12475364.0,0,3,0.5
12475648.0,0,3,0.5
12476754.0,0,3,0.5
12477734.0,0,3,0.5
12478121.0,0,3,0.5
12479202.0,0,3,0.5
12479556.0,0,3,0.5
12479871.0,0,3,0.5
12480257.0,0,3,0.5
12484564.0,0,3,0.5
12485875.0,0,3,0.5
12487010.0,0,3,0.5
12487943.0,0,3,0.5
12489395.0,0,3,0.5
12490849.0,0,3,0.5
12491932.0,0,3,0.5
12492571.0,0,3,0.5
12494173.0,0,3,0.5
12495024.0,0,3,0.5
12495967.0,0,3,0.5
12496446.0,0,3,0.5
12496548.0,0,3,0.5
12496956.0,0,3,0.5
12497864.0,0,3,0.5
12498016.0,0,3,0.5
12501341.0,0,3,0.5
12507663.0,0,3,0.5
12507942.0,0,3,0.5
12508288.0,0,3,0.5
12510196.0,0,3,0.5
12513058.0,0,3,0.5
12513939.0,0,3,0.5
12514785.0,0,3,0.5
12515818.0,0,3,0.5
12516589.0,0,3,0.5
12517167.0,0,3,0.5
12517400.0,0,3,0.5
12518032.0,0,3,0.5
12521564.0,0,3,0.5
12522150.0,0,3,0.5
12522449.0,0,3,0.5
12522603.0,0,3,0.5
12522885.0,0,3,0.5
12523187.0,0,3,0.5
12525177.0,0,3,0.5
12525294.0,0,3,0.5
12526506.0,0,3,0.5
12527134.0,2,3,0.5
12527720.0,0,3,0.5
12528339.0,0,3,0.5
12530083.0,0,3,0.5
12531298.0,0,3,0.5
12532982.0,0,3,0.5
12533101.0,0,3,0.5
12534952.0,1,3,0.5
12535654.0,0,3,0.5
12536853.0,0,3,0.5
12539229.0,0,3,0.5
12539594.0,0,3,0.5
12539792.0,0,3,0.5
12540124.0,0,3,0.5
12540317.0,0,3,0.5
12540893.0,0,3,0.5
12540976.0,0,3,0.5
12541879.0,0,3,0.5
12543545.0,0,3,0.5
12544493.0,0,3,0.5
12546877.0,0,3,0.5
12548698.0,0,3,0.5
12549136.0,0,3,0.5
12549930.0,0,3,0.5
12553176.0,0,3,0.5
12553325.0,0,3,0.5
12554973.0,0,3,0.5
12555391.0,0,3,0.5
12555898.0,1,3,0.5
12556642.0,0,3,0.5
12556764.0,0,3,0.5
12558759.0,0,3,0.5
12559687.0,0,3,0.5
12561254.0,0,3,0.5
12561412.0,0,3,0.5
12562985.0,0,3,0.5
12564251.0,0,3,0.5
12564913.0,0,3,0.5
12565130.0,0,3,0.5
12567662.0,0,3,0.5
12567996.0,0,3,0.5
12572143.0,0,3,0.5
12572857.0,2,3,0.5
12573962.0,0,3,0.5
12574616.0,0,3,0.5
12575226.0,0,3,0.5
12575476.0,0,3,0.5
12575776.0,0,3,0.5
12575859.0,0,3,0.5
12576456.0,0,3,0.5
12576774.0,0,3,0.5
12577100.0,0,3,0.5
12577304.0,0,3,0.5
